大区域,小区域,小区名,该房源建筑时间,小区建造时间,楼栋数量,房屋数量,地铁距离,物业公司,物业费,开发商,房屋类型,房源链接,房源标题,房源户型,房源楼层,房源总楼,电梯,装修,面积,朝向,住宅类型,关注,发布时间,房屋总价,房屋单价,笋度
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,近2号线光谷广场站,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104102138899.html,光谷商圈 满五年 南北通透双阳台 中间楼层采光好,3室2厅1厨2卫,低楼层 (共30层),['共30层'],有,简装,112.5㎡,南 北,普通住宅,4,2019-05-07,215,19112,0.9383346425765907
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104102030636.html,此房满二后期税费少，居家装修可拎包入住,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,简装,88.46㎡,南,普通住宅,2,2019-04-14,185,20914,1.026806755695208
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101495657.html,金地 南北通透  正规一居  带天然气  民水民电,1室1厅1厨1卫,低楼层 (共32层),['共32层'],有,简装,46㎡,南 北,普通住宅,8,2018-11-03,105,22827,1.1207285938727416
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101653615.html,刚需二房 朝南 采光好 户型方正 老证 后期税费低,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,简装,92.78㎡,南,普通住宅,5,2018-12-25,180,19401,0.9525235663786331
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,近2号线光谷广场站,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101999061.html,两房朝南户型，高楼层无遮挡采光好，业主诚心卖！,2室2厅1厨1卫,高楼层 (共30层),['共30层'],有,精装,91.03㎡,南 北,普通住宅,3,2019-04-07,192,21092,1.0355459544383347
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,近2号线光谷广场站,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104102014473.html,光谷商圈 金地中 心城 满五唯一 朝南户型两房,2室2厅1厨1卫,高楼层 (共30层),['共30层'],有,精装,89㎡,南,普通住宅,6,2019-04-11,182,20450,1.0040259230164965
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101674867.html,光谷金地通透三居 满两年 诚心卖,3室2厅1厨1卫,高楼层 (共32层),['共32层'],有,简装,116.98㎡,南,普通住宅,1,2019-01-02,260,22227,1.091270620581304
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101561348.html,金地中心城 3室2厅 270万,3室2厅1厨1卫,低楼层 (共32层),['共32层'],有,简装,134㎡,南,普通住宅,3,2018-11-24,270,20150,0.9892969363707776
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101996202.html,光谷  金地  清水毛坯  南北三室  满2年,3室2厅1厨1卫,中楼层 (共32层),['共32层'],有,毛坯,112.2㎡,南 北,普通住宅,0,2019-04-07,258,22995,1.128976826394344
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101547647.html,南北通透大复式，客厅是空间感极好,4室2厅1厨2卫,高楼层 (共32层),['共32层'],有,精装,177.65㎡,南 北,普通住宅,6,2018-11-19,580,32649,1.6029556166535743
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104102012906.html,光谷工程大 居家自住三房两卫 满五唯一诚心出售,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,精装,129.89㎡,南,普通住宅,6,2019-04-10,260,20017,0.982767085624509
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101956035.html,优质小户型，总价低，配套齐全。,1室1厅1厨1卫,高楼层 (共32层),['共32层'],有,简装,36.07㎡,北,普通住宅,0,2019-03-29,84,23289,1.1434112333071484
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101672241.html,金地中，心城，正规两房，居家装修，证满两年,2室1厅1厨1卫,低楼层 (共33层),['共33层'],有,精装,88㎡,南,普通住宅,28,2018-12-31,172,19546,0.9596425765907306
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101947039.html,光谷金地小区中高层两房，两证满两年,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,简装,87.83㎡,南,普通住宅,9,2019-03-27,180,20495,1.0062352710133542
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101179623.html,光谷金地小区简单装修一室  两证两年,1室0厅1厨1卫,低楼层 (共32层),['共32层'],有,简装,35.95㎡,北,普通住宅,7,2018-08-06,83,23088,1.1335428122545168
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101881063.html,此房满两年 全南格局  业主自住装修 拎包入住诚心出售,2室2厅1厨1卫,中楼层 (共33层),['共33层'],有,简装,90㎡,南,普通住宅,1,2019-03-13,198,22000,1.08012568735271
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104100839824.html,金地朝南正规一室一厅 业主诚心出售,1室1厅1厨1卫,高楼层 (共32层),['共32层'],有,简装,52.3㎡,南,普通住宅,27,2018-03-04,115,21989,1.0795856245090338
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101338597.html,金地三房 精装修 两房朝南出阳台,3室1厅1厨2卫,低楼层 (共32层),['共32层'],有,精装,98.98㎡,南,普通住宅,12,2018-09-18,215,21722,1.066476826394344
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101487914.html,金地中心城 3室2厅 233万,3室2厅1厨1卫,高楼层 (共32层),['共32层'],有,精装,121.73㎡,南 北,普通住宅,25,2018-11-01,233,19141,0.9397584446190103
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101781065.html,二环边，小户型，中间楼层，业主诚心急售，看房方便,1室1厅1厨1卫,低楼层 (共32层),['共32层'],有,精装,32㎡,北,普通住宅,9,2019-02-20,75,23438,1.1507266300078554
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101850665.html,金地中 心城 70年产权 满两年 朝南一房一厅 中高楼层,1室1厅1厨1卫,高楼层 (共32层),['共32层'],有,简装,39㎡,南,普通住宅,8,2019-03-07,86,22052,1.0826787117046348
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101910052.html,金地正规两房 高楼层 采光好 满两年,2室2厅1厨1卫,中楼层 (共32层),['共32层'],有,精装,89.74㎡,南,普通住宅,2,2019-03-19,200,22287,1.0942164179104477
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101965526.html,两房朝南 户型高楼层采光好，满两年无贷款诚心卖,2室2厅1厨1卫,高楼层 (共31层),['共31层'],有,精装,93㎡,南,普通住宅,10,2019-03-31,185,19893,0.976679104477612
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101487915.html,满二俩房高楼层无遮挡，采光充足,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,精装,88.63㎡,南,普通住宅,1,2018-11-01,195,22002,1.080223880597015
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101517529.html,光谷金地小区简单装修两室两厅两证两年,2室2厅1厨1卫,高楼层 (共32层),['共32层'],有,精装,89.87㎡,南,普通住宅,3,2018-11-10,191,21253,1.0434505106048704
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101519132.html,一室一厅  明厨明卫  中间楼层,1室1厅1厨1卫,中楼层 (共32层),['共32层'],有,简装,39.5㎡,南,普通住宅,1,2018-11-10,100,25317,1.2429791830322074
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101672437.html,金地中心城 1室1厅 100万,1室1厅1厨1卫,低楼层 (共32层),['共32层'],有,简装,47.46㎡,北,普通住宅,11,2018-12-31,100,21071,1.0345149253731343
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101771640.html,朝南两居室 阳光充足 不临街 交通便利,2室2厅1厨1卫,中楼层 (共33层),['共33层'],有,简装,89㎡,南,普通住宅,2,2019-02-18,190,21349,1.0481637863315003
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101781085.html,金地，南向小户型，功能齐全，光照效果好,1室1厅1厨1卫,低楼层 (共32层),['共32层'],有,简装,39.13㎡,南,普通住宅,3,2019-02-20,100,25556,1.25471327572663
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101786791.html,金地中 心城，两证满五年唯一，小区地段好随时看房,3室2厅1厨1卫,中楼层 (共30层),['共30层'],有,简装,112.52㎡,南,普通住宅,2,2019-02-22,238,21152,1.0384917517674783
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101806576.html,金地小区，优质小区，单价低，值得购买。,2室1厅1厨1卫,中楼层 (共33层),['共33层'],有,精装,88.63㎡,南,普通住宅,7,2019-02-25,180,20310,0.997152395915161
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101815248.html,金地中心城 2室2厅 195万,2室2厅1厨1卫,中楼层 (共33层),['共33层'],有,精装,89㎡,南,普通住宅,1,2019-02-27,195,21911,1.075756087981147
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101852248.html,满两年 精装修 居家三居室 可直接拎包入住,3室1厅1厨2卫,中楼层 (共32层),['共32层'],有,精装,129.7㎡,南 北,普通住宅,1,2019-03-07,288,22206,1.0902395915161036
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104102029516.html,小区中间，安静 ~ 精装修两居，正看花园，视野开阔,2室2厅1厨1卫,低楼层 (共32层),['共32层'],有,精装,92㎡,南,普通住宅,5,2019-04-14,185,20109,0.9872839748625295
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104102142727.html,大中华酒店上面金地东区一居室诚心出售,1室1厅1厨1卫,高楼层 (共32层),['共32层'],有,简装,46.65㎡,南 北,普通住宅,0,2019-05-08,120,25724,1.2629615082482326
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101161739.html,金地大三房 南北通透 满五年 看房方便,3室2厅1厨2卫,中楼层 (共32层),['共32层'],有,精装,129.29㎡,南 北,普通住宅,3,2018-08-01,320,24751,1.2151904948939514
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104102121025.html,光谷商圈 精装修 诚心出售 交通方便 满二年,3室1厅1厨1卫,低楼层 (共32层),['共32层'],有,其他,95.55㎡,南,普通住宅,2,2019-05-04,205,21455,1.0533680282796543
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104101171402.html,金地朝南一居室 满两年 业主诚心卖,1室1厅1厨1卫,低楼层 (共32层),['共32层'],有,简装,49.11㎡,南,普通住宅,14,2018-08-04,115,23417,1.149695600942655
东湖高新,关西长职,金地中心城,2010,2010,14栋,2745户,暂无地铁,武汉龙锦物业服务有限公司,1.7至1.8元/平米/月,湖北天地房地产开发有限公司,塔楼,https://wh.lianjia.com/ershoufang/104100851126.html,金地朝南小三房 简欧装修 高楼层无贷款过户方便,3室2厅1厨1卫,高楼层 (共32层),['共32层'],有,精装,99.35㎡,南,普通住宅,6,2018-03-10,215,21641,1.0625
